s1,class1,ex1,s2,class2,ex2,score
18110074,09CLC,Ex7,15110134,08CLC,Ex1,0.6290357278541048
18110074,09CLC,Ex7,15110134,08CLC,Ex3,0.8063203704123404
18110074,09CLC,Ex7,15110134,08CLC,Ex2,0.820638989129763
18110074,09CLC,Ex7,15110134,08CLC,Ex4,0.7818457734855738
18110074,09CLC,Ex7,15110353,04DT,Ex7,0.7936678439817008
18110074,09CLC,Ex7,15110353,04DT,Ex5,0.8111142248188684
18110074,09CLC,Ex7,15110353,04DT,Ex1,0.7165026188544605
18110074,09CLC,Ex7,15110353,04DT,Ex8,0.8296170537621275
18110074,09CLC,Ex7,15110353,04DT,Ex6,0.7994741094840128
18110074,09CLC,Ex7,15110353,04DT,Ex4,0.804531939598647
18110074,09CLC,Ex7,16110253,09CLC,Ex1,0.6259233921246473
18110074,09CLC,Ex7,16110253,09CLC,Ex3,0.8438195309042931
18110074,09CLC,Ex7,16110253,09CLC,Ex2,0.8525201273315093
18110074,09CLC,Ex7,16110253,09CLC,Ex4,0.8223638925530495
18110074,09CLC,Ex7,16110261,08CLC,Ex5,0.8059911459964206
18110074,09CLC,Ex7,16110261,08CLC,Ex1,0.8642648871649395
18110074,09CLC,Ex7,16110261,08CLC,Ex2,0.8386071632648336
18110074,09CLC,Ex7,16110261,08CLC,Ex6,0.8266422897577286
18110074,09CLC,Ex7,16110261,08CLC,Ex4,0.7776110059228437
18110074,09CLC,Ex7,16110585,08CLC,Ex1,0.6250374896755052
18110074,09CLC,Ex7,16119045,09CLC,Ex5,0.835775550454855
18110074,09CLC,Ex7,16119045,09CLC,Ex1,0.6348882379559423
18110074,09CLC,Ex7,16119045,09CLC,Ex3,0.8379832187704012
18110074,09CLC,Ex7,16119045,09CLC,Ex2,0.8569116317723171
18110074,09CLC,Ex7,16119045,09CLC,Ex6,0.8447778545001138
18110074,09CLC,Ex7,16119045,09CLC,Ex4,0.8351155855123279
18110074,09CLC,Ex7,17110010,02CLC,Ex7,0.7533746803944936
18110074,09CLC,Ex7,17110010,02CLC,Ex5,0.7721937164398176
18110074,09CLC,Ex7,17110010,02CLC,Ex1,0.6468527343498884
18110074,09CLC,Ex7,17110010,02CLC,Ex3,0.7797182406115736
18110074,09CLC,Ex7,17110010,02CLC,Ex8,0.7675410790436742
18110074,09CLC,Ex7,17110010,02CLC,Ex2,0.8422672935279019
18110074,09CLC,Ex7,17110010,02CLC,Ex6,0.7673553802496613
18110074,09CLC,Ex7,17110010,02CLC,Ex4,0.7797182406115736
18110074,09CLC,Ex7,17110021,01CLC,Ex2,0.8646835744380951
18110074,09CLC,Ex7,17110030,01CLC,Ex7,0.794194994866848
18110074,09CLC,Ex7,17110030,01CLC,Ex5,0.7961124647906758
18110074,09CLC,Ex7,17110030,01CLC,Ex1,0.6416708165552558
18110074,09CLC,Ex7,17110030,01CLC,Ex3,0.7954438806704756
18110074,09CLC,Ex7,17110030,01CLC,Ex8,0.7386507130984409
18110074,09CLC,Ex7,17110030,01CLC,Ex2,0.815309769727967
18110074,09CLC,Ex7,17110030,01CLC,Ex6,0.7843924020127062
18110074,09CLC,Ex7,17110030,01CLC,Ex4,0.7734042305433959
18110074,09CLC,Ex7,17110033,02CLC,Ex7,0.7392229981884196
18110074,09CLC,Ex7,17110033,02CLC,Ex5,0.7716991277729592
18110074,09CLC,Ex7,17110033,02CLC,Ex1,0.633915594305311
18110074,09CLC,Ex7,17110033,02CLC,Ex3,0.7845360523572674
18110074,09CLC,Ex7,17110033,02CLC,Ex8,0.7528797813980387
18110074,09CLC,Ex7,17110033,02CLC,Ex2,0.8596623183844926
18110074,09CLC,Ex7,17110033,02CLC,Ex6,0.7488629176066472
18110074,09CLC,Ex7,17110033,02CLC,Ex4,0.7761890296936035
18110074,09CLC,Ex7,17110048,02CLC,Ex7,0.7496978132090528
