s1,class1,ex1,s2,class2,ex2,score
18110168,08CLC,Ex7,15110134,08CLC,Ex1,0.6790413368255535
18110168,08CLC,Ex7,15110134,08CLC,Ex3,0.8752766523291083
18110168,08CLC,Ex7,15110134,08CLC,Ex2,0.8840652211998286
18110168,08CLC,Ex7,15110134,08CLC,Ex4,0.8059432486241515
18110168,08CLC,Ex7,15110353,04DT,Ex7,0.8323574190630633
18110168,08CLC,Ex7,15110353,04DT,Ex5,0.862874464841064
18110168,08CLC,Ex7,15110353,04DT,Ex1,0.7036326927659304
18110168,08CLC,Ex7,15110353,04DT,Ex8,0.8538699802195672
18110168,08CLC,Ex7,15110353,04DT,Ex6,0.8227281440482583
18110168,08CLC,Ex7,15110353,04DT,Ex4,0.8393083065748215
18110168,08CLC,Ex7,16110253,09CLC,Ex1,0.6629454131389774
18110168,08CLC,Ex7,16110253,09CLC,Ex3,0.9073897275328636
18110168,08CLC,Ex7,16110253,09CLC,Ex2,0.9125843314563526
18110168,08CLC,Ex7,16110253,09CLC,Ex4,0.8873341151880562
18110168,08CLC,Ex7,16110261,08CLC,Ex5,0.8084998802399971
18110168,08CLC,Ex7,16110261,08CLC,Ex1,0.8441185273907401
18110168,08CLC,Ex7,16110261,08CLC,Ex2,0.8724056036993005
18110168,08CLC,Ex7,16110261,08CLC,Ex6,0.8330148007885995
18110168,08CLC,Ex7,16110261,08CLC,Ex4,0.8189634718000889
18110168,08CLC,Ex7,16110585,08CLC,Ex1,0.6620672530559606
18110168,08CLC,Ex7,16119045,09CLC,Ex5,0.8512002490460873
18110168,08CLC,Ex7,16119045,09CLC,Ex1,0.6725260334552368
18110168,08CLC,Ex7,16119045,09CLC,Ex3,0.9045788090603024
18110168,08CLC,Ex7,16119045,09CLC,Ex2,0.9176738111369581
18110168,08CLC,Ex7,16119045,09CLC,Ex6,0.8537949040706055
18110168,08CLC,Ex7,16119045,09CLC,Ex4,0.8988344055935017
18110168,08CLC,Ex7,17110010,02CLC,Ex7,0.7479094787708764
18110168,08CLC,Ex7,17110010,02CLC,Ex5,0.7675766253045627
18110168,08CLC,Ex7,17110010,02CLC,Ex1,0.6755057525705304
18110168,08CLC,Ex7,17110010,02CLC,Ex3,0.767172989809615
18110168,08CLC,Ex7,17110010,02CLC,Ex8,0.7326406359004707
18110168,08CLC,Ex7,17110010,02CLC,Ex2,0.8360550066074693
18110168,08CLC,Ex7,17110010,02CLC,Ex6,0.7620595518661581
18110168,08CLC,Ex7,17110010,02CLC,Ex4,0.767172989809615
18110168,08CLC,Ex7,17110021,01CLC,Ex2,0.8535410575568676
18110168,08CLC,Ex7,17110030,01CLC,Ex7,0.7906030948819786
18110168,08CLC,Ex7,17110030,01CLC,Ex5,0.7844765713826858
18110168,08CLC,Ex7,17110030,01CLC,Ex1,0.6697107858774138
18110168,08CLC,Ex7,17110030,01CLC,Ex3,0.7858453768323053
18110168,08CLC,Ex7,17110030,01CLC,Ex8,0.7048458283845808
18110168,08CLC,Ex7,17110030,01CLC,Ex2,0.8099744165824219
18110168,08CLC,Ex7,17110030,01CLC,Ex6,0.7728726964293818
18110168,08CLC,Ex7,17110030,01CLC,Ex4,0.7654282904246397
18110168,08CLC,Ex7,17110033,02CLC,Ex7,0.7410098178373589
18110168,08CLC,Ex7,17110033,02CLC,Ex5,0.7676314788620646
18110168,08CLC,Ex7,17110033,02CLC,Ex1,0.672563237292426
18110168,08CLC,Ex7,17110033,02CLC,Ex3,0.7901138243851838
18110168,08CLC,Ex7,17110033,02CLC,Ex8,0.7180356280217836
18110168,08CLC,Ex7,17110033,02CLC,Ex2,0.8431757719485791
18110168,08CLC,Ex7,17110033,02CLC,Ex6,0.7447060377322711
18110168,08CLC,Ex7,17110033,02CLC,Ex4,0.7732667884826661
18110168,08CLC,Ex7,17110048,02CLC,Ex7,0.7412405531635523
18110168,08CLC,Ex7,17110048,02CLC,Ex5,0.7726767788762632
18110168,08CLC,Ex7,17110048,02CLC,Ex1,0.6763517388791749
18110168,08CLC,Ex7,17110048,02CLC,Ex3,0.7878267448227685
18110168,08CLC,Ex7,17110048,02CLC,Ex8,0.7048458283845808
18110168,08CLC,Ex7,17110048,02CLC,Ex2,0.8322386278825648
18110168,08CLC,Ex7,17110048,02CLC,Ex6,0.745060866667886
18110168,08CLC,Ex7,17110048,02CLC,Ex4,0.7732667884826661
18110168,08CLC,Ex7,17110049,02CLC,Ex5,0.7646373905666134
18110168,08CLC,Ex7,17110049,02CLC,Ex1,0.6569232385266911
18110168,08CLC,Ex7,17110049,02CLC,Ex3,0.7854950545649779
18110168,08CLC,Ex7,17110049,02CLC,Ex2,0.840241249696708
18110168,08CLC,Ex7,17110049,02CLC,Ex6,0.734498704908884
18110168,08CLC,Ex7,17110049,02CLC,Ex4,0.7615181705990776
18110168,08CLC,Ex7,17110059,02CLC,Ex7,0.7616273316126021
18110168,08CLC,Ex7,17110059,02CLC,Ex5,0.7817707495299744
